County,City,Model Year,Maker,Model,EV Type,CAFV Eligibility,Electric Range,Electric Utility
Snohomish,Granite Falls,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Snohomish,Edmonds,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Spokane,Nine Mile Falls,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,AVISTA CORP
Lincoln,Reardan,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,AVISTA CORP
Spokane,Liberty Lake,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,AVISTA CORP
Stevens,Fruitland,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,AVISTA CORP
Island,Freeland,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Island,Clinton,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Walla Walla,Walla Walla,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PACIFICORP
Kittitas,Cle Elum,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Skagit,Bellingham,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Snohomish,Mountlake Terrace,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Skagit,Concrete,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Island,Greenbank,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Skagit,La Conner,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Walla Walla,College Place,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PACIFICORP
Snohomish,Arlington,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Skagit,Sedro-Woolley,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,PSE INC
Lincoln,Ford,2019,CHEVROLET,BOLT EV,BEV,Eligible,238,AVISTA CORP
Kitsap,Port Orchard,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Yakima,Yakima,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PACIFICORP
Kitsap,Bremerton,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Thurston,Olympia,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Thurston,Lacey,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Snohomish,Lake Stevens,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Snohomish,Monroe,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Kitsap,Bainbridge Island,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Spokane,Cheney,2019,CHEVROLET,VOLT,PHEV,Eligible,53,AVISTA CORP
Snohomish,Lynnwood,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Snohomish,Everett,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Walla Walla,Walla Walla,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PACIFICORP
Skagit,Bow,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Skagit,Sedro Woolley,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Spokane,Spokane,2019,CHEVROLET,VOLT,PHEV,Eligible,53,AVISTA CORP
Thurston,Tumwater,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Snohomish,Edmonds,2019,CHEVROLET,VOLT,PHEV,Eligible,53,PSE INC
Snohomish,Lynnwood,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Kitsap,Bainbridge Island,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Kitsap,Poulsbo,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Kitsap,Port Orchard,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Kitsap,Bremerton,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Snohomish,Edmonds,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Spokane,Spokane Valley,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,AVISTA CORP
Thurston,Lacey,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Thurston,Olympia,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Snohomish,Everett,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Snohomish,Brier,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Snohomish,Snohomish,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Snohomish,Bothell,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Snohomish,Marysville,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,PSE INC
Spokane,Spokane,2019,CHRYSLER,PACIFICA,PHEV,Eligible,32,AVISTA CORP
Thurston,Olympia,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Snohomish,Bothell,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Kitsap,Bremerton,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Kitsap,Bainbridge Island,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Thurston,Tumwater,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Kitsap,Hansville,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Kitsap,Port Orchard,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Spokane,Spokane Valley,2019,FORD,FUSION,PHEV,Not eligible,26,AVISTA CORP
Snohomish,Lynnwood,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Spokane,Cheney,2019,FORD,FUSION,PHEV,Not eligible,26,AVISTA CORP
Whitman,Pullman,2019,FORD,FUSION,PHEV,Not eligible,26,AVISTA CORP
Snohomish,Arlington,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Skagit,La Conner,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Walla Walla,Walla Walla,2019,FORD,FUSION,PHEV,Not eligible,26,PACIFICORP
Snohomish,Edmonds,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Skagit,Anacortes,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Spokane,Spokane,2019,FORD,FUSION,PHEV,Not eligible,26,AVISTA CORP
Snohomish,Stanwood,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Skagit,Mount Vernon,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Island,Freeland,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Island,Coupeville,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Snohomish,Marysville,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Snohomish,Everett,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Snohomish,Lake Stevens,2019,FORD,FUSION,PHEV,Not eligible,26,PSE INC
Island,Oak Harbor,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Snohomish,Edmonds,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Kitsap,Bainbridge Island,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Spokane,Valleyford,2019,HONDA,CLARITY,PHEV,Eligible,47,AVISTA CORP
Snohomish,Bothell,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Snohomish,Monroe,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Spokane,Liberty Lake,2019,HONDA,CLARITY,PHEV,Eligible,47,AVISTA CORP
Kitsap,Silverdale,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Spokane,Spangle,2019,HONDA,CLARITY,PHEV,Eligible,47,AVISTA CORP
Snohomish,Snohomish,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Snohomish,Mill Creek,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Thurston,Yelm,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Spokane,Spokane Valley,2019,HONDA,CLARITY,PHEV,Eligible,47,AVISTA CORP
Spokane,Medical Lake,2019,HONDA,CLARITY,PHEV,Eligible,47,AVISTA CORP
Snohomish,Lynnwood,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Snohomish,Everett,2019,HONDA,CLARITY,PHEV,Eligible,47,PSE INC
Spokane,Spokane,2019,HONDA,CLARITY,PHEV,Eligible,47,AVISTA CORP
Thurston,Olympia,2019,HYUNDAI,IONIQ,BEV,Not eligible,29,PSE INC
Thurston,Olympia,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Kitsap,Indianola,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Kitsap,Poulsbo,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Island,Coupeville,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Kitsap,Port Orchard,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Snohomish,Edmonds,2019,HYUNDAI,IONIQ,BEV,Eligible,124,PSE INC
Snohomish,Everett,2019,HYUNDAI,IONIQ,BEV,Eligible,124,PSE INC
Snohomish,Lynnwood,2019,HYUNDAI,IONIQ,BEV,Eligible,124,PSE INC
Yakima,Selah,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PACIFICORP
Snohomish,Snohomish,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Snohomish,Edmonds,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Spokane,Spokane Valley,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,AVISTA CORP
Island,Oak Harbor,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Snohomish,Bothell,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Skagit,Concrete,2019,HYUNDAI,IONIQ,BEV,Eligible,124,PSE INC
Snohomish,Marysville,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Spokane,Spokane,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,AVISTA CORP
Snohomish,Everett,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,PSE INC
Spokane,Cheney,2019,HYUNDAI,IONIQ,PHEV,Not eligible,29,AVISTA CORP
Kitsap,Poulsbo,2019,HYUNDAI,KONA,BEV,Eligible,258,PSE INC
Kitsap,Silverdale,2019,HYUNDAI,KONA,BEV,Eligible,258,PSE INC
Thurston,Olympia,2019,HYUNDAI,KONA,BEV,Eligible,258,PSE INC
Spokane,Spokane Valley,2019,HYUNDAI,KONA,BEV,Eligible,258,AVISTA CORP
Walla Walla,Walla Walla,2019,HYUNDAI,KONA,BEV,Eligible,258,PACIFICORP
Thurston,Lacey,2019,HYUNDAI,KONA,BEV,Eligible,258,PSE INC
Spokane,Cheney,2019,HYUNDAI,KONA,BEV,Eligible,258,AVISTA CORP
Thurston,Olympia,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Snohomish,Bothell,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Yakima,Zillah,2019,JAGUAR,I-PACE,BEV,Eligible,234,PACIFICORP
Snohomish,Stanwood,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Kitsap,Bremerton,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Kitsap,Bainbridge Island,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Spokane,Mead,2019,JAGUAR,I-PACE,BEV,Eligible,234,AVISTA CORP
Snohomish,Marysville,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Snohomish,Snohomish,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Whitman,Pullman,2019,JAGUAR,I-PACE,BEV,Eligible,234,AVISTA CORP
Snohomish,Mill Creek,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Skagit,Mount Vernon,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Island,Coupeville,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Spokane,Spokane,2019,JAGUAR,I-PACE,BEV,Eligible,234,AVISTA CORP
Island,Oak Harbor,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Kitsap,Kingston,2019,JAGUAR,I-PACE,BEV,Eligible,234,PSE INC
Thurston,Olympia,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Bainbridge Island,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Bainbridge Island,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Kitsap,Port Orchard,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Thurston,Lacey,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Snohomish,Bothell,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Bremerton,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Snohomish,Lake Stevens,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Thurston,Rochester,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Thurston,Yelm,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Seabeck,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Thurston,Olympia,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Kitsap,Poulsbo,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Island,Oak Harbor,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Island,Oak Harbor,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Thurston,Lacey,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Thurston,Tumwater,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Port Orchard,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Kitsap,Kingston,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Hansville,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Kitsap,Olalla,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Snohomish,Lake Stevens,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Kitsap,Bremerton,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Suquamish,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Snohomish,Snohomish,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Snohomish,Edmonds,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Poulsbo,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Snohomish,Everett,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Snohomish,Lynnwood,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Island,Langley,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Snohomish,Edmonds,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Walla Walla,Walla Walla,2019,KIA,NIRO,BEV,Eligible,239,PACIFICORP
Snohomish,Mill Creek,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Spokane,Spokane,2019,KIA,NIRO,PHEV,Not eligible,26,AVISTA CORP
Snohomish,Monroe,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Walla Walla,Walla Walla,2019,KIA,NIRO,PHEV,Not eligible,26,PACIFICORP
Spokane,Airway Heights,2019,KIA,NIRO,BEV,Eligible,239,AVISTA CORP
Skagit,La Conner,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Stevens,Kettle Falls,2019,KIA,NIRO,BEV,Eligible,239,AVISTA CORP
Yakima,Moxee,2019,KIA,NIRO,PHEV,Not eligible,26,PACIFICORP
Snohomish,Snohomish,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Island,Coupeville,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Snohomish,Everett,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Stevens,Kettle Falls,2019,KIA,NIRO,PHEV,Not eligible,26,AVISTA CORP
Stevens,Rice,2019,KIA,NIRO,BEV,Eligible,239,AVISTA CORP
Snohomish,Mountlake Terrace,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Snohomish,Bothell,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Snohomish,Mukilteo,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Snohomish,Brier,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Kitsap,Kingston,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Kitsap,Suquamish,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Yakima,Yakima,2019,KIA,NIRO,BEV,Eligible,239,PACIFICORP
Skagit,Mount Vernon,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Snohomish,Marysville,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Island,Clinton,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Island,Freeland,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Yakima,Yakima,2019,KIA,NIRO,PHEV,Not eligible,26,PACIFICORP
Skagit,Burlington,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Snohomish,Mountlake Terrace,2019,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Thurston,Rainier,2019,KIA,NIRO,BEV,Eligible,239,PSE INC
Yakima,Yakima,2019,KIA,OPTIMA,PHEV,Not eligible,29,PACIFICORP
Snohomish,Lake Stevens,2019,KIA,SOUL EV,BEV,Unknown,0,PSE INC
Kitsap,Poulsbo,2019,KIA,SOUL EV,BEV,Unknown,0,PSE INC
Snohomish,Bothell,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Yakima,Yakima,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PACIFICORP
Kitsap,Port Orchard,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Kitsap,Poulsbo,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Snohomish,Everett,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Kitsap,Bremerton,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Snohomish,Snohomish,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Kitsap,Bainbridge Island,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Spokane,Liberty Lake,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,AVISTA CORP
Skagit,Anacortes,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Snohomish,Edmonds,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Snohomish,Lynnwood,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Kittitas,Ronald,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Snohomish,Lake Stevens,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Yakima,Naches,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PACIFICORP
Snohomish,Mill Creek,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Snohomish,Mountlake Terrace,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Island,Oak Harbor,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Thurston,Olympia,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,10,PSE INC
Kitsap,Bainbridge Island,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Snohomish,Bothell,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Thurston,Olympia,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Kitsap,Port Orchard,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Thurston,Lacey,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Yakima,Yakima,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PACIFICORP
Snohomish,Edmonds,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Snohomish,Snohomish,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Snohomish,Marysville,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Snohomish,Mountlake Terrace,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Snohomish,Lynnwood,2019,MINI,COUNTRYMAN,PHEV,Not eligible,12,PSE INC
Snohomish,Everett,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Lake Stevens,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Island,Oak Harbor,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Thurston,Olympia,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Thurston,Lacey,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Thurston,Tumwater,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Spokane,Cheney,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,AVISTA CORP
Thurston,Rainier,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Mukilteo,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Yakima,Yakima,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PACIFICORP
Spokane,Spokane Valley,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,AVISTA CORP
Snohomish,Marysville,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Skagit,Mount Vernon,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Edmonds,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Whitman,Pullman,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,AVISTA CORP
Snohomish,Snohomish,2019,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Everett,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Island,Freeland,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Bainbridge Island,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Kingston,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Thurston,Tumwater,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Thurston,Olympia,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Keyport,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Thurston,Yelm,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Port Orchard,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Bothell,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Island,Oak Harbor,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Mill Creek,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Olalla,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Bremerton,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Poulsbo,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Indianola,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Lynnwood,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Thurston,Lacey,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Snohomish,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Suquamish,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Lake Stevens,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Thurston,Rochester,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Marysville,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Stanwood,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Yakima,Yakima,2019,NISSAN,LEAF,BEV,Eligible,150,PACIFICORP
Snohomish,Mukilteo,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Spokane,Spokane,2019,NISSAN,LEAF,BEV,Eligible,150,AVISTA CORP
Island,Greenbank,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Skagit,Mount Vernon,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Monroe,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kitsap,Silverdale,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kittitas,Ellensburg,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Edmonds,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Woodway,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Skagit,Anacortes,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Brier,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Skagit,Burlington,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Snohomish,Mountlake Terrace,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Spokane,Spokane Valley,2019,NISSAN,LEAF,BEV,Eligible,150,AVISTA CORP
Snohomish,Woodinville,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Skagit,Sedro-Woolley,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Thurston,Tenino,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Whitman,Pullman,2019,NISSAN,LEAF,BEV,Eligible,150,AVISTA CORP
Island,Coupeville,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Island,Langley,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Spokane,Valleyford,2019,NISSAN,LEAF,BEV,Eligible,150,AVISTA CORP
Ferry,Kettle Falls,2019,NISSAN,LEAF,BEV,Eligible,150,AVISTA CORP
Skagit,Bow,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Skagit,Concrete,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Kittitas,Thorp,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Spokane,Medical Lake,2019,NISSAN,LEAF,BEV,Eligible,150,AVISTA CORP
Island,Clinton,2019,NISSAN,LEAF,BEV,Eligible,150,PSE INC
Yakima,Naches,2019,PORSCHE,CAYENNE,PHEV,Not eligible,13,PACIFICORP
Island,Clinton,2019,PORSCHE,CAYENNE,PHEV,Not eligible,13,PSE INC
Kitsap,Bainbridge Island,2019,PORSCHE,CAYENNE,PHEV,Not eligible,13,PSE INC
Snohomish,Woodway,2019,PORSCHE,CAYENNE,PHEV,Not eligible,13,PSE INC
Spokane,Spokane,2019,PORSCHE,CAYENNE,PHEV,Not eligible,13,AVISTA CORP
Yakima,Union Gap,2019,PORSCHE,CAYENNE,PHEV,Not eligible,13,PACIFICORP
Kitsap,Silverdale,2019,PORSCHE,CAYENNE,PHEV,Not eligible,13,PSE INC
Snohomish,Everett,2019,PORSCHE,PANAMERA,PHEV,Not eligible,14,PSE INC
Spokane,Spokane,2019,SMART,EQ FORTWO,BEV,Eligible,58,AVISTA CORP
Kitsap,Seabeck,2019,SUBARU,CROSSTREK,PHEV,Not eligible,17,PSE INC
